rank_by_AE_burden,cohort_id,drug,file,ae_score_sum_probability,n_AE_events,trial_id_used
1298,NCT04809974,Chlorphenesin_carbam,result_trial_data_NCT04809974_CF_Chlorphenesin_carbam_AE_mapped.tsv,5.393834,100,trial_2
1299,NCT04809974,Phenylbutyric_acid,result_trial_data_NCT04809974_CF_Phenylbutyric_acid_AE_mapped.tsv,5.402256,100,trial_2
1300,NCT04809974,Cefotiam,result_trial_data_NCT04809974_CF_Cefotiam_AE_mapped.tsv,5.410791,100,trial_2
1301,NCT04809974,Terfenadine,result_trial_data_NCT04809974_CF_Terfenadine_AE_mapped.tsv,5.415961,100,trial_2
1302,NCT04809974,Bosentan,result_trial_data_NCT04809974_CF_Bosentan_AE_mapped.tsv,5.416749,100,trial_2
1303,NCT04809974,Pentostatin,result_trial_data_NCT04809974_CF_Pentostatin_AE_mapped.tsv,5.430648,100,trial_2
1304,NCT04809974,Aurothioglucose,result_trial_data_NCT04809974_CF_Aurothioglucose_AE_mapped.tsv,5.437578,100,trial_2
1305,NCT04809974,Fenfluramine,result_trial_data_NCT04809974_CF_Fenfluramine_AE_mapped.tsv,5.440016,100,trial_2
1306,NCT04809974,Amcinonide,result_trial_data_NCT04809974_CF_Amcinonide_AE_mapped.tsv,5.441218,100,trial_2
1307,NCT04809974,Aminophenazone,result_trial_data_NCT04809974_CF_Aminophenazone_AE_mapped.tsv,5.442315,100,trial_2
1308,NCT04809974,Iproniazid,result_trial_data_NCT04809974_CF_Iproniazid_AE_mapped.tsv,5.444944,100,trial_2
1309,NCT04809974,Glymidine,result_trial_data_NCT04809974_CF_Glymidine_AE_mapped.tsv,5.456344,100,trial_2
1310,NCT04809974,Haloprogin,result_trial_data_NCT04809974_CF_Haloprogin_AE_mapped.tsv,5.458496,100,trial_2
1311,NCT04809974,Nilutamide,result_trial_data_NCT04809974_CF_Nilutamide_AE_mapped.tsv,5.459235,100,trial_2
1312,NCT04809974,beta_Sitosterol,result_trial_data_NCT04809974_CF_beta_Sitosterol_AE_mapped.tsv,5.459392,100,trial_2
1313,NCT04809974,Miglustat,result_trial_data_NCT04809974_CF_Miglustat_AE_mapped.tsv,5.460082,100,trial_2
1314,NCT04809974,Mepyramine,result_trial_data_NCT04809974_CF_Mepyramine_AE_mapped.tsv,5.470998,100,trial_2
1315,NCT04809974,Bufexamac,result_trial_data_NCT04809974_CF_Bufexamac_AE_mapped.tsv,5.479765,100,trial_2
1316,NCT04809974,Cyclofenil,result_trial_data_NCT04809974_CF_Cyclofenil_AE_mapped.tsv,5.484816,100,trial_2
1317,NCT04809974,Gallamine,result_trial_data_NCT04809974_CF_Gallamine_AE_mapped.tsv,5.486994,100,trial_2
1318,NCT04809974,Dyphylline,result_trial_data_NCT04809974_CF_Dyphylline_AE_mapped.tsv,5.487826,100,trial_2
1319,NCT04809974,Topotecan,result_trial_data_NCT04809974_CF_Topotecan_AE_mapped.tsv,5.493967,100,trial_2
1320,NCT04809974,Tiopronin,result_trial_data_NCT04809974_CF_Tiopronin_AE_mapped.tsv,5.495592,100,trial_2
1321,NCT04809974,Chlormadinone_acetat,result_trial_data_NCT04809974_CF_Chlormadinone_acetat_AE_mapped.tsv,5.497006,100,trial_2
1322,NCT04809974,Xanomeline,result_trial_data_NCT04809974_CF_Xanomeline_AE_mapped.tsv,5.504442,100,trial_2
1323,NCT04809974,Lanatoside_C,result_trial_data_NCT04809974_CF_Lanatoside_C_AE_mapped.tsv,5.511966,100,trial_2
1324,NCT04809974,Dichloroacetic_acid,result_trial_data_NCT04809974_CF_Dichloroacetic_acid_AE_mapped.tsv,5.518004,100,trial_2
1325,NCT04809974,Ximelagatran,result_trial_data_NCT04809974_CF_Ximelagatran_AE_mapped.tsv,5.519078,100,trial_2
1326,NCT04809974,Lomefloxacin,result_trial_data_NCT04809974_CF_Lomefloxacin_AE_mapped.tsv,5.522576,100,trial_2
1327,NCT04809974,Seratrodast,result_trial_data_NCT04809974_CF_Seratrodast_AE_mapped.tsv,5.534649,100,trial_2
1328,NCT04809974,Ropinirole,result_trial_data_NCT04809974_CF_Ropinirole_AE_mapped.tsv,5.539386,100,trial_2
1329,NCT04809974,Dihydrostreptomycin,result_trial_data_NCT04809974_CF_Dihydrostreptomycin_AE_mapped.tsv,5.541580,100,trial_2
1330,NCT04809974,Guanabenz,result_trial_data_NCT04809974_CF_Guanabenz_AE_mapped.tsv,5.544206,100,trial_2
1331,NCT04809974,Phenyl_aminosalicyla,result_trial_data_NCT04809974_CF_Phenyl_aminosalicyla_AE_mapped.tsv,5.545808,100,trial_2
1332,NCT04809974,Latamoxef,result_trial_data_NCT04809974_CF_Latamoxef_AE_mapped.tsv,5.548231,100,trial_2
1333,NCT04809974,Dabigatran_etexilate,result_trial_data_NCT04809974_CF_Dabigatran_etexilate_AE_mapped.tsv,5.558180,100,trial_2
1334,NCT04809974,Lisinopril,result_trial_data_NCT04809974_CF_Lisinopril_AE_mapped.tsv,5.573220,100,trial_2
1335,NCT04809974,Upadacitinib,result_trial_data_NCT04809974_CF_Upadacitinib_AE_mapped.tsv,5.576071,100,trial_2
1336,NCT04809974,Indoprofen,result_trial_data_NCT04809974_CF_Indoprofen_AE_mapped.tsv,5.579263,100,trial_2
1337,NCT04809974,Acetohexamide,result_trial_data_NCT04809974_CF_Acetohexamide_AE_mapped.tsv,5.595196,100,trial_2
1338,NCT04809974,Ambenonium,result_trial_data_NCT04809974_CF_Ambenonium_AE_mapped.tsv,5.595601,100,trial_2
1339,NCT04809974,Mibefradil,result_trial_data_NCT04809974_CF_Mibefradil_AE_mapped.tsv,5.603310,100,trial_2
1340,NCT04809974,Procainamide,result_trial_data_NCT04809974_CF_Procainamide_AE_mapped.tsv,5.604528,100,trial_2
1341,NCT04809974,Mefruside,result_trial_data_NCT04809974_CF_Mefruside_AE_mapped.tsv,5.609320,100,trial_2
1342,NCT04809974,Pemoline,result_trial_data_NCT04809974_CF_Pemoline_AE_mapped.tsv,5.609435,100,trial_2
1343,NCT04809974,Cefamandole,result_trial_data_NCT04809974_CF_Cefamandole_AE_mapped.tsv,5.614310,100,trial_2
1344,NCT04809974,Amineptine,result_trial_data_NCT04809974_CF_Amineptine_AE_mapped.tsv,5.622990,100,trial_2
1345,NCT04809974,Ledipasvir,result_trial_data_NCT04809974_CF_Ledipasvir_AE_mapped.tsv,5.624780,100,trial_2
1346,NCT04809974,Azlocillin,result_trial_data_NCT04809974_CF_Azlocillin_AE_mapped.tsv,5.627057,100,trial_2
1347,NCT04809974,Anisindione,result_trial_data_NCT04809974_CF_Anisindione_AE_mapped.tsv,5.643845,100,trial_2
1348,NCT04809974,Nalfurafine,result_trial_data_NCT04809974_CF_Nalfurafine_AE_mapped.tsv,5.645358,100,trial_2
1349,NCT04809974,Ambrisentan,result_trial_data_NCT04809974_CF_Ambrisentan_AE_mapped.tsv,5.646643,100,trial_2
1350,NCT04809974,Cisapride,result_trial_data_NCT04809974_CF_Cisapride_AE_mapped.tsv,5.648541,100,trial_2
1351,NCT04809974,Lasmiditan,result_trial_data_NCT04809974_CF_Lasmiditan_AE_mapped.tsv,5.653822,100,trial_2
1352,NCT04809974,Idarubicin,result_trial_data_NCT04809974_CF_Idarubicin_AE_mapped.tsv,5.666697,100,trial_2
1353,NCT04809974,Cefalotin,result_trial_data_NCT04809974_CF_Cefalotin_AE_mapped.tsv,5.669476,100,trial_2
1354,NCT04809974,Tirbanibulin,result_trial_data_NCT04809974_CF_Tirbanibulin_AE_mapped.tsv,5.678430,100,trial_2
1355,NCT04809974,Terguride,result_trial_data_NCT04809974_CF_Terguride_AE_mapped.tsv,5.683824,100,trial_2
1356,NCT04809974,Vorapaxar,result_trial_data_NCT04809974_CF_Vorapaxar_AE_mapped.tsv,5.688125,100,trial_2
1357,NCT04809974,Ribavirin,result_trial_data_NCT04809974_CF_Ribavirin_AE_mapped.tsv,5.689266,100,trial_2
1358,NCT04809974,Letermovir,result_trial_data_NCT04809974_CF_Letermovir_AE_mapped.tsv,5.692588,100,trial_2
1359,NCT04809974,Lapatinib,result_trial_data_NCT04809974_CF_Lapatinib_AE_mapped.tsv,5.695966,100,trial_2
1360,NCT04809974,Norethindrone_enanth,result_trial_data_NCT04809974_CF_Norethindrone_enanth_AE_mapped.tsv,5.701002,100,trial_2
1361,NCT04809974,Isometheptene,result_trial_data_NCT04809974_CF_Isometheptene_AE_mapped.tsv,5.712383,100,trial_2
1362,NCT04809974,Palonosetron,result_trial_data_NCT04809974_CF_Palonosetron_AE_mapped.tsv,5.729074,100,trial_2
1363,NCT04809974,Acrivastine,result_trial_data_NCT04809974_CF_Acrivastine_AE_mapped.tsv,5.747962,100,trial_2
1364,NCT04809974,Azatadine,result_trial_data_NCT04809974_CF_Azatadine_AE_mapped.tsv,5.748676,100,trial_2
1365,NCT04809974,Cobalt_chloride,result_trial_data_NCT04809974_CF_Cobalt_chloride_AE_mapped.tsv,5.753672,100,trial_2
1366,NCT04809974,Zimelidine,result_trial_data_NCT04809974_CF_Zimelidine_AE_mapped.tsv,5.755524,100,trial_2
1367,NCT04809974,Tienilic_acid,result_trial_data_NCT04809974_CF_Tienilic_acid_AE_mapped.tsv,5.757306,100,trial_2
1368,NCT04809974,Lomustine,result_trial_data_NCT04809974_CF_Lomustine_AE_mapped.tsv,5.790277,100,trial_2
1369,NCT04809974,Bretylium,result_trial_data_NCT04809974_CF_Bretylium_AE_mapped.tsv,5.792172,100,trial_2
1370,NCT04809974,Cefpiramide,result_trial_data_NCT04809974_CF_Cefpiramide_AE_mapped.tsv,5.792386,100,trial_2
1371,NCT04809974,Tipranavir,result_trial_data_NCT04809974_CF_Tipranavir_AE_mapped.tsv,5.792783,100,trial_2
1372,NCT04809974,Buflomedil,result_trial_data_NCT04809974_CF_Buflomedil_AE_mapped.tsv,5.796861,100,trial_2
1373,NCT04809974,Benfluorex,result_trial_data_NCT04809974_CF_Benfluorex_AE_mapped.tsv,5.802339,100,trial_2
1374,NCT04809974,Perphenazine_enantha,result_trial_data_NCT04809974_CF_Perphenazine_enantha_AE_mapped.tsv,5.802892,100,trial_2
1375,NCT04809974,Valsartan,result_trial_data_NCT04809974_CF_Valsartan_AE_mapped.tsv,5.820508,100,trial_2
1376,NCT04809974,Spirapril,result_trial_data_NCT04809974_CF_Spirapril_AE_mapped.tsv,5.826380,100,trial_2
1377,NCT04809974,Glibornuride,result_trial_data_NCT04809974_CF_Glibornuride_AE_mapped.tsv,5.845405,100,trial_2
1378,NCT04809974,Flucytosine,result_trial_data_NCT04809974_CF_Flucytosine_AE_mapped.tsv,5.846158,100,trial_2
1379,NCT04809974,Halofantrine,result_trial_data_NCT04809974_CF_Halofantrine_AE_mapped.tsv,5.847034,100,trial_2
1380,NCT04809974,Sparteine,result_trial_data_NCT04809974_CF_Sparteine_AE_mapped.tsv,5.863734,100,trial_2
1381,NCT04809974,Nimorazole,result_trial_data_NCT04809974_CF_Nimorazole_AE_mapped.tsv,5.867633,100,trial_2
1382,NCT04809974,Fluspirilene,result_trial_data_NCT04809974_CF_Fluspirilene_AE_mapped.tsv,5.880577,100,trial_2
1383,NCT04809974,CI_1040,result_trial_data_NCT04809974_CF_CI_1040_AE_mapped.tsv,5.882861,100,trial_2
1384,NCT04809974,Trioxsalen,result_trial_data_NCT04809974_CF_Trioxsalen_AE_mapped.tsv,5.887576,100,trial_2
1385,NCT04809974,Tadalafil,result_trial_data_NCT04809974_CF_Tadalafil_AE_mapped.tsv,5.890217,100,trial_2
1386,NCT04809974,Sulfaguanidine,result_trial_data_NCT04809974_CF_Sulfaguanidine_AE_mapped.tsv,5.892808,100,trial_2
1387,NCT04809974,Mizolastine,result_trial_data_NCT04809974_CF_Mizolastine_AE_mapped.tsv,5.912319,100,trial_2
1388,NCT04809974,Cefadroxil,result_trial_data_NCT04809974_CF_Cefadroxil_AE_mapped.tsv,5.914712,100,trial_2
1389,NCT04809974,Terodiline,result_trial_data_NCT04809974_CF_Terodiline_AE_mapped.tsv,5.918753,100,trial_2
1390,NCT04809974,Buclizine,result_trial_data_NCT04809974_CF_Buclizine_AE_mapped.tsv,5.933982,100,trial_2
1391,NCT04809974,Telmisartan,result_trial_data_NCT04809974_CF_Telmisartan_AE_mapped.tsv,5.941332,100,trial_2
1392,NCT04809974,Desvenlafaxine,result_trial_data_NCT04809974_CF_Desvenlafaxine_AE_mapped.tsv,5.952958,100,trial_2
1393,NCT04809974,Idebenone,result_trial_data_NCT04809974_CF_Idebenone_AE_mapped.tsv,5.954018,100,trial_2
1394,NCT04809974,Captopril,result_trial_data_NCT04809974_CF_Captopril_AE_mapped.tsv,5.955049,100,trial_2
1395,NCT04809974,Azapropazone,result_trial_data_NCT04809974_CF_Azapropazone_AE_mapped.tsv,5.961276,100,trial_2
1396,NCT04809974,Astemizole,result_trial_data_NCT04809974_CF_Astemizole_AE_mapped.tsv,5.973340,100,trial_2
1397,NCT04809974,Tioconazole,result_trial_data_NCT04809974_CF_Tioconazole_AE_mapped.tsv,5.978472,100,trial_2
1398,NCT04809974,Daclatasvir,result_trial_data_NCT04809974_CF_Daclatasvir_AE_mapped.tsv,5.988077,100,trial_2
1399,NCT04809974,Tafenoquine,result_trial_data_NCT04809974_CF_Tafenoquine_AE_mapped.tsv,5.995085,100,trial_2
1400,NCT04809974,Phenformin,result_trial_data_NCT04809974_CF_Phenformin_AE_mapped.tsv,6.001515,100,trial_2
1401,NCT04809974,Pargyline,result_trial_data_NCT04809974_CF_Pargyline_AE_mapped.tsv,6.015519,100,trial_2
1402,NCT04809974,Oxyphenisatin,result_trial_data_NCT04809974_CF_Oxyphenisatin_AE_mapped.tsv,6.018841,100,trial_2
1403,NCT04809974,Clebopride,result_trial_data_NCT04809974_CF_Clebopride_AE_mapped.tsv,6.022649,100,trial_2
1404,NCT04809974,Trovafloxacin,result_trial_data_NCT04809974_CF_Trovafloxacin_AE_mapped.tsv,6.024078,100,trial_2
1405,NCT04809974,Tetryzoline,result_trial_data_NCT04809974_CF_Tetryzoline_AE_mapped.tsv,6.030432,100,trial_2
1406,NCT04809974,Ramatroban,result_trial_data_NCT04809974_CF_Ramatroban_AE_mapped.tsv,6.034353,100,trial_2
1407,NCT04809974,Pyrvinium,result_trial_data_NCT04809974_CF_Pyrvinium_AE_mapped.tsv,6.037674,100,trial_2
1408,NCT04809974,Obeticholic_acid,result_trial_data_NCT04809974_CF_Obeticholic_acid_AE_mapped.tsv,6.043013,100,trial_2
1409,NCT04809974,Lidoflazine,result_trial_data_NCT04809974_CF_Lidoflazine_AE_mapped.tsv,6.047188,100,trial_2
1410,NCT04809974,Alclofenac,result_trial_data_NCT04809974_CF_Alclofenac_AE_mapped.tsv,6.047972,100,trial_2
1411,NCT04809974,Suloctidil,result_trial_data_NCT04809974_CF_Suloctidil_AE_mapped.tsv,6.071055,100,trial_2
1412,NCT04809974,Carboplatin,result_trial_data_NCT04809974_CF_Carboplatin_AE_mapped.tsv,6.077004,100,trial_2
1413,NCT04809974,Loracarbef,result_trial_data_NCT04809974_CF_Loracarbef_AE_mapped.tsv,6.077190,100,trial_2
1414,NCT04809974,Paclitaxel,result_trial_data_NCT04809974_CF_Paclitaxel_AE_mapped.tsv,6.088066,100,trial_2
1415,NCT04809974,Afatinib,result_trial_data_NCT04809974_CF_Afatinib_AE_mapped.tsv,6.089445,100,trial_2
1416,NCT04809974,Neratinib,result_trial_data_NCT04809974_CF_Neratinib_AE_mapped.tsv,6.115498,100,trial_2
1417,NCT04809974,Sulfathiourea,result_trial_data_NCT04809974_CF_Sulfathiourea_AE_mapped.tsv,6.121693,100,trial_2
1418,NCT04809974,Oxypertine,result_trial_data_NCT04809974_CF_Oxypertine_AE_mapped.tsv,6.124334,100,trial_2
1419,NCT04809974,Telotristat,result_trial_data_NCT04809974_CF_Telotristat_AE_mapped.tsv,6.129807,100,trial_2
1420,NCT04809974,Perazine,result_trial_data_NCT04809974_CF_Perazine_AE_mapped.tsv,6.136122,100,trial_2
1421,NCT04809974,Selexipag,result_trial_data_NCT04809974_CF_Selexipag_AE_mapped.tsv,6.149441,100,trial_2
1422,NCT04809974,Pirprofen,result_trial_data_NCT04809974_CF_Pirprofen_AE_mapped.tsv,6.150793,100,trial_2
1423,NCT04809974,Ceftizoxime,result_trial_data_NCT04809974_CF_Ceftizoxime_AE_mapped.tsv,6.157299,100,trial_2
1424,NCT04809974,Arsenic_trioxide,result_trial_data_NCT04809974_CF_Arsenic_trioxide_AE_mapped.tsv,6.173525,100,trial_2
1425,NCT04809974,Bromperidol,result_trial_data_NCT04809974_CF_Bromperidol_AE_mapped.tsv,6.177300,100,trial_2
1426,NCT04809974,Perindopril,result_trial_data_NCT04809974_CF_Perindopril_AE_mapped.tsv,6.177446,100,trial_2
1427,NCT04809974,Staurosporine,result_trial_data_NCT04809974_CF_Staurosporine_AE_mapped.tsv,6.191499,100,trial_2
1428,NCT04809974,Amrinone,result_trial_data_NCT04809974_CF_Amrinone_AE_mapped.tsv,6.194178,100,trial_2
1429,NCT04809974,Paliperidone,result_trial_data_NCT04809974_CF_Paliperidone_AE_mapped.tsv,6.195560,100,trial_2
1430,NCT04809974,Avibactam,result_trial_data_NCT04809974_CF_Avibactam_AE_mapped.tsv,6.198911,100,trial_2
1431,NCT04809974,Cefsulodin,result_trial_data_NCT04809974_CF_Cefsulodin_AE_mapped.tsv,6.209633,100,trial_2
1432,NCT04809974,Cephaloglycin,result_trial_data_NCT04809974_CF_Cephaloglycin_AE_mapped.tsv,6.260122,100,trial_2
1433,NCT04809974,Fesoterodine,result_trial_data_NCT04809974_CF_Fesoterodine_AE_mapped.tsv,6.266429,100,trial_2
1434,NCT04809974,Tolrestat,result_trial_data_NCT04809974_CF_Tolrestat_AE_mapped.tsv,6.267331,100,trial_2
1435,NCT04809974,Suvorexant,result_trial_data_NCT04809974_CF_Suvorexant_AE_mapped.tsv,6.268843,100,trial_2
1436,NCT04809974,Penfluridol,result_trial_data_NCT04809974_CF_Penfluridol_AE_mapped.tsv,6.269024,100,trial_2
1437,NCT04809974,Apixaban,result_trial_data_NCT04809974_CF_Apixaban_AE_mapped.tsv,6.269973,100,trial_2
1438,NCT04809974,Ceforanide,result_trial_data_NCT04809974_CF_Ceforanide_AE_mapped.tsv,6.275637,100,trial_2
1439,NCT04809974,Benzthiazide,result_trial_data_NCT04809974_CF_Benzthiazide_AE_mapped.tsv,6.276422,100,trial_2
1440,NCT04809974,Febuxostat,result_trial_data_NCT04809974_CF_Febuxostat_AE_mapped.tsv,6.280019,100,trial_2
1441,NCT04809974,Cytarabine,result_trial_data_NCT04809974_CF_Cytarabine_AE_mapped.tsv,6.288468,100,trial_2
1442,NCT04809974,Phenethyl_Isothiocya,result_trial_data_NCT04809974_CF_Phenethyl_Isothiocya_AE_mapped.tsv,6.289164,100,trial_2
1443,NCT04809974,Carglumic_acid,result_trial_data_NCT04809974_CF_Carglumic_acid_AE_mapped.tsv,6.310734,100,trial_2
1444,NCT04809974,Fipexide,result_trial_data_NCT04809974_CF_Fipexide_AE_mapped.tsv,6.313379,100,trial_2
1445,NCT04809974,Duloxetine,result_trial_data_NCT04809974_CF_Duloxetine_AE_mapped.tsv,6.322625,100,trial_2
1446,NCT04809974,Nifurtimox,result_trial_data_NCT04809974_CF_Nifurtimox_AE_mapped.tsv,6.325716,100,trial_2
1447,NCT04809974,Grepafloxacin,result_trial_data_NCT04809974_CF_Grepafloxacin_AE_mapped.tsv,6.332837,100,trial_2
1448,NCT04809974,Proglumide,result_trial_data_NCT04809974_CF_Proglumide_AE_mapped.tsv,6.340820,100,trial_2
1449,NCT04809974,Imatinib,result_trial_data_NCT04809974_CF_Imatinib_AE_mapped.tsv,6.355986,100,trial_2
1450,NCT04809974,Degarelix,result_trial_data_NCT04809974_CF_Degarelix_AE_mapped.tsv,6.360900,100,trial_2
1451,NCT04809974,Meptazinol,result_trial_data_NCT04809974_CF_Meptazinol_AE_mapped.tsv,6.384969,100,trial_2
1452,NCT04809974,Isoxicam,result_trial_data_NCT04809974_CF_Isoxicam_AE_mapped.tsv,6.395311,100,trial_2
1453,NCT04809974,Methyprylon,result_trial_data_NCT04809974_CF_Methyprylon_AE_mapped.tsv,6.396853,100,trial_2
1454,NCT04809974,Diclofenamide,result_trial_data_NCT04809974_CF_Diclofenamide_AE_mapped.tsv,6.402796,100,trial_2
1455,NCT04809974,Erlotinib,result_trial_data_NCT04809974_CF_Erlotinib_AE_mapped.tsv,6.405284,100,trial_2
1456,NCT04809974,Telaprevir,result_trial_data_NCT04809974_CF_Telaprevir_AE_mapped.tsv,6.414502,100,trial_2
1457,NCT04809974,Sulthiame,result_trial_data_NCT04809974_CF_Sulthiame_AE_mapped.tsv,6.414958,100,trial_2
1458,NCT04809974,Rilmenidine,result_trial_data_NCT04809974_CF_Rilmenidine_AE_mapped.tsv,6.428223,100,trial_2
1459,NCT04809974,Rufinamide,result_trial_data_NCT04809974_CF_Rufinamide_AE_mapped.tsv,6.433398,100,trial_2
1460,NCT04809974,Prenylamine,result_trial_data_NCT04809974_CF_Prenylamine_AE_mapped.tsv,6.443349,100,trial_2
1461,NCT04809974,Methapyrilene,result_trial_data_NCT04809974_CF_Methapyrilene_AE_mapped.tsv,6.445419,100,trial_2
1462,NCT04809974,Migalastat,result_trial_data_NCT04809974_CF_Migalastat_AE_mapped.tsv,6.451554,100,trial_2
1463,NCT04809974,Amlexanox,result_trial_data_NCT04809974_CF_Amlexanox_AE_mapped.tsv,6.466204,100,trial_2
1464,NCT04809974,Bepridil,result_trial_data_NCT04809974_CF_Bepridil_AE_mapped.tsv,6.486101,100,trial_2
1465,NCT04809974,Masitinib,result_trial_data_NCT04809974_CF_Masitinib_AE_mapped.tsv,6.493242,100,trial_2
1466,NCT04809974,Oxatomide,result_trial_data_NCT04809974_CF_Oxatomide_AE_mapped.tsv,6.540914,100,trial_2
1467,NCT04809974,Macimorelin,result_trial_data_NCT04809974_CF_Macimorelin_AE_mapped.tsv,6.609792,100,trial_2
1468,NCT04809974,Talampicillin,result_trial_data_NCT04809974_CF_Talampicillin_AE_mapped.tsv,6.613412,100,trial_2
1469,NCT04809974,Sulfamethoxypyridazi,result_trial_data_NCT04809974_CF_Sulfamethoxypyridazi_AE_mapped.tsv,6.625807,100,trial_2
1470,NCT04809974,Veralipride,result_trial_data_NCT04809974_CF_Veralipride_AE_mapped.tsv,6.626748,100,trial_2
1471,NCT04809974,Feprazone,result_trial_data_NCT04809974_CF_Feprazone_AE_mapped.tsv,6.635604,100,trial_2
1472,NCT04809974,Auranofin,result_trial_data_NCT04809974_CF_Auranofin_AE_mapped.tsv,6.643084,100,trial_2
1473,NCT04809974,Bithionol,result_trial_data_NCT04809974_CF_Bithionol_AE_mapped.tsv,6.649539,100,trial_2
1474,NCT04809974,Proxyphylline,result_trial_data_NCT04809974_CF_Proxyphylline_AE_mapped.tsv,6.688320,100,trial_2
1475,NCT04809974,Lofepramine,result_trial_data_NCT04809974_CF_Lofepramine_AE_mapped.tsv,6.691324,100,trial_2
1476,NCT04809974,Irinotecan,result_trial_data_NCT04809974_CF_Irinotecan_AE_mapped.tsv,6.698494,100,trial_2
1477,NCT04809974,Teneligliptin,result_trial_data_NCT04809974_CF_Teneligliptin_AE_mapped.tsv,6.711404,100,trial_2
1478,NCT04809974,Triethylenetetramine,result_trial_data_NCT04809974_CF_Triethylenetetramine_AE_mapped.tsv,6.721467,100,trial_2
1479,NCT04809974,Lypressin,result_trial_data_NCT04809974_CF_Lypressin_AE_mapped.tsv,6.734579,100,trial_2
1480,NCT04809974,Tipiracil,result_trial_data_NCT04809974_CF_Tipiracil_AE_mapped.tsv,6.741039,100,trial_2
1481,NCT04809974,Triclabendazole,result_trial_data_NCT04809974_CF_Triclabendazole_AE_mapped.tsv,6.753134,100,trial_2
1482,NCT04809974,Perampanel,result_trial_data_NCT04809974_CF_Perampanel_AE_mapped.tsv,6.781665,100,trial_2
1483,NCT04809974,Mebhydrolin,result_trial_data_NCT04809974_CF_Mebhydrolin_AE_mapped.tsv,6.786127,100,trial_2
1484,NCT04809974,Cyclothiazide,result_trial_data_NCT04809974_CF_Cyclothiazide_AE_mapped.tsv,6.810171,100,trial_2
1485,NCT04809974,Pirfenidone,result_trial_data_NCT04809974_CF_Pirfenidone_AE_mapped.tsv,6.818512,100,trial_2
1486,NCT04809974,Tetrabromo_2_Benzotr,result_trial_data_NCT04809974_CF_Tetrabromo_2_Benzotr_AE_mapped.tsv,6.830545,100,trial_2
1487,NCT04809974,Tamibarotene,result_trial_data_NCT04809974_CF_Tamibarotene_AE_mapped.tsv,6.847295,100,trial_2
1488,NCT04809974,Quinethazone,result_trial_data_NCT04809974_CF_Quinethazone_AE_mapped.tsv,6.863131,100,trial_2
1489,NCT04809974,Posaconazole,result_trial_data_NCT04809974_CF_Posaconazole_AE_mapped.tsv,6.889956,100,trial_2
1490,NCT04809974,Macitentan,result_trial_data_NCT04809974_CF_Macitentan_AE_mapped.tsv,6.900340,100,trial_2
1491,NCT04809974,Flutrimazole,result_trial_data_NCT04809974_CF_Flutrimazole_AE_mapped.tsv,6.904428,100,trial_2
1492,NCT04809974,Fostamatinib,result_trial_data_NCT04809974_CF_Fostamatinib_AE_mapped.tsv,6.915999,100,trial_2
1493,NCT04809974,Deferiprone,result_trial_data_NCT04809974_CF_Deferiprone_AE_mapped.tsv,6.917505,100,trial_2
1494,NCT04809974,Phensuximide,result_trial_data_NCT04809974_CF_Phensuximide_AE_mapped.tsv,6.918138,100,trial_2
1495,NCT04809974,Pinacidil,result_trial_data_NCT04809974_CF_Pinacidil_AE_mapped.tsv,6.952732,100,trial_2
1496,NCT04809974,Benperidol,result_trial_data_NCT04809974_CF_Benperidol_AE_mapped.tsv,6.977884,100,trial_2
1497,NCT04809974,Netilmicin,result_trial_data_NCT04809974_CF_Netilmicin_AE_mapped.tsv,6.978743,100,trial_2
1498,NCT04809974,Boceprevir,result_trial_data_NCT04809974_CF_Boceprevir_AE_mapped.tsv,6.980346,100,trial_2
1499,NCT04809974,Cyclacillin,result_trial_data_NCT04809974_CF_Cyclacillin_AE_mapped.tsv,6.987163,100,trial_2
1500,NCT04809974,Apremilast,result_trial_data_NCT04809974_CF_Apremilast_AE_mapped.tsv,6.996290,100,trial_2
1501,NCT04809974,Fenticonazole,result_trial_data_NCT04809974_CF_Fenticonazole_AE_mapped.tsv,7.008610,100,trial_2
1502,NCT04809974,Clofarabine,result_trial_data_NCT04809974_CF_Clofarabine_AE_mapped.tsv,7.009737,100,trial_2
1503,NCT04809974,Abiraterone,result_trial_data_NCT04809974_CF_Abiraterone_AE_mapped.tsv,7.011189,100,trial_2
1504,NCT04809974,Ruboxistaurin,result_trial_data_NCT04809974_CF_Ruboxistaurin_AE_mapped.tsv,7.050417,100,trial_2
1505,NCT04809974,Temafloxacin,result_trial_data_NCT04809974_CF_Temafloxacin_AE_mapped.tsv,7.067706,100,trial_2
1506,NCT04809974,Ataluren,result_trial_data_NCT04809974_CF_Ataluren_AE_mapped.tsv,7.095076,100,trial_2
1507,NCT04809974,Muzolimine,result_trial_data_NCT04809974_CF_Muzolimine_AE_mapped.tsv,7.104631,100,trial_2
1508,NCT04809974,Olmutinib,result_trial_data_NCT04809974_CF_Olmutinib_AE_mapped.tsv,7.113683,100,trial_2
1509,NCT04809974,Rotigotine,result_trial_data_NCT04809974_CF_Rotigotine_AE_mapped.tsv,7.125318,100,trial_2
1510,NCT04809974,Dibenzepin,result_trial_data_NCT04809974_CF_Dibenzepin_AE_mapped.tsv,7.129554,100,trial_2
1511,NCT04809974,Pasireotide,result_trial_data_NCT04809974_CF_Pasireotide_AE_mapped.tsv,7.157154,100,trial_2
